spec_id,family,deposit_timing,W12,W24,max_drawdown,infeasible_rate,attempts,costs,margin_calls,asset_identity_failures,evidence_tier,sample_size_gate,dual_target_pass
O4_vol_long_straddle-045,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-045,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-046,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-046,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-047,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-047,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-048,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-048,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-049,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-049,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-050,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-050,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-051,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-051,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-052,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-052,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-053,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-053,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-054,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-054,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-055,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-055,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-056,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-056,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-057,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-057,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-058,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-058,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-059,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-059,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-060,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-060,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-061,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-061,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-062,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-062,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-063,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-063,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-064,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-064,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-065,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-065,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-066,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-066,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-067,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-067,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-068,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-068,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-069,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-069,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-070,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-070,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-071,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-071,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-072,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-072,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-073,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-073,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-074,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-074,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-075,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-075,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-076,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-076,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-077,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-077,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-078,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-078,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-079,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-079,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-080,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,157,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-080,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,157,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-081,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,168,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-081,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,168,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-082,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,157,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-082,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,157,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-083,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,168,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-083,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,168,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-084,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,157,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-084,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,157,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-085,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,168,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-085,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,168,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
