spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
O4_vol_long_straddle-178,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-179,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-180,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-181,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-182,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-183,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-184,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-185,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-186,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-187,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-188,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-189,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-190,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-191,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-192,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-193,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-194,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-195,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-196,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-197,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-198,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-199,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-200,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-201,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-202,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-203,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-204,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-205,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-206,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-207,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-208,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-209,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-210,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-211,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-212,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-213,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-214,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-215,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-216,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-217,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-218,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-219,390000.0,720000.0,0.0,1.0,0.0,0.4
