spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,etf_pnl,futures_pnl,margin_calls,forced_liquidations,rolls,limit_rejects,fees,max_drawdown,asset_identity_failures,dual_target_pass
CO-0095,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0096,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0096,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0097,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0097,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0098,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0098,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0099,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0099,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0100,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0100,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0101,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0101,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0102,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0102,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0103,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0103,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0104,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0104,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0105,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0105,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0106,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0106,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0107,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0107,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
