spec_id,family,deposit_timing,W12,W24,max_drawdown,infeasible_rate,attempts,costs,margin_calls,asset_identity_failures,evidence_tier,sample_size_gate,dual_target_pass
F3_vol_drawdown_hedge-034,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-035,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-035,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-036,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-036,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-037,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-037,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-038,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-038,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-039,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-039,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-040,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-040,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-041,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-041,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-042,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-042,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-043,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-043,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-044,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-044,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-045,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-045,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-046,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-046,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-047,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-047,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-048,F3_vol_drawdown_hedge,beginning,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-048,F3_vol_drawdown_hedge,ending,405174.9999999998,735174.9999999998,-0.28152691427093424,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-049,F3_vol_drawdown_hedge,beginning,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-049,F3_vol_drawdown_hedge,ending,405174.9999999998,735174.9999999998,-0.28152691427093424,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-050,F3_vol_drawdown_hedge,beginning,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-050,F3_vol_drawdown_hedge,ending,405174.9999999998,735174.9999999998,-0.28152691427093424,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-051,F3_vol_drawdown_hedge,beginning,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-051,F3_vol_drawdown_hedge,ending,405174.9999999998,735174.9999999998,-0.28152691427093424,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-052,F3_vol_drawdown_hedge,beginning,439340.0,769340.0,-0.19975189966784213,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-052,F3_vol_drawdown_hedge,ending,439339.9999999999,769339.9999999999,-0.13780887729537372,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-053,F3_vol_drawdown_hedge,beginning,439340.0,769340.0,-0.19975189966784213,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-053,F3_vol_drawdown_hedge,ending,439339.9999999999,769339.9999999999,-0.13780887729537372,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-054,F3_vol_drawdown_hedge,beginning,439340.0,769340.0,-0.19975189966784213,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-054,F3_vol_drawdown_hedge,ending,439339.9999999999,769339.9999999999,-0.13780887729537372,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-055,F3_vol_drawdown_hedge,beginning,439340.0,769340.0,-0.19975189966784213,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-055,F3_vol_drawdown_hedge,ending,439339.9999999999,769339.9999999999,-0.13780887729537372,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-056,F3_vol_drawdown_hedge,beginning,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-056,F3_vol_drawdown_hedge,ending,405174.9999999998,735174.9999999998,-0.28152691427093424,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-057,F3_vol_drawdown_hedge,beginning,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-057,F3_vol_drawdown_hedge,ending,405174.9999999998,735174.9999999998,-0.28152691427093424,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-058,F3_vol_drawdown_hedge,beginning,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-058,F3_vol_drawdown_hedge,ending,405174.9999999998,735174.9999999998,-0.28152691427093424,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-059,F3_vol_drawdown_hedge,beginning,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-059,F3_vol_drawdown_hedge,ending,405174.9999999998,735174.9999999998,-0.28152691427093424,0.8627450980392157,51,74.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-060,F3_vol_drawdown_hedge,beginning,439340.0,769340.0,-0.19975189966784213,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-060,F3_vol_drawdown_hedge,ending,439339.9999999999,769339.9999999999,-0.13780887729537372,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-061,F3_vol_drawdown_hedge,beginning,439340.0,769340.0,-0.19975189966784213,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-061,F3_vol_drawdown_hedge,ending,439339.9999999999,769339.9999999999,-0.13780887729537372,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-062,F3_vol_drawdown_hedge,beginning,439340.0,769340.0,-0.19975189966784213,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-062,F3_vol_drawdown_hedge,ending,439339.9999999999,769339.9999999999,-0.13780887729537372,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-063,F3_vol_drawdown_hedge,beginning,439340.0,769340.0,-0.19975189966784213,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-063,F3_vol_drawdown_hedge,ending,439339.9999999999,769339.9999999999,-0.13780887729537372,0.8979591836734694,49,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-064,F3_vol_drawdown_hedge,beginning,588371.0000000001,918371.0000000001,-0.3096254242405392,0.8909090909090909,55,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-064,F3_vol_drawdown_hedge,ending,588371.0000000001,918371.0000000001,-0.27670440727429935,0.8909090909090909,55,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-065,F3_vol_drawdown_hedge,beginning,588371.0000000001,918371.0000000001,-0.3096254242405392,0.8909090909090909,55,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-065,F3_vol_drawdown_hedge,ending,588371.0000000001,918371.0000000001,-0.27670440727429935,0.8909090909090909,55,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-066,F3_vol_drawdown_hedge,beginning,588371.0000000001,918371.0000000001,-0.3096254242405392,0.8909090909090909,55,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-066,F3_vol_drawdown_hedge,ending,588371.0000000001,918371.0000000001,-0.27670440727429935,0.8909090909090909,55,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-067,F3_vol_drawdown_hedge,beginning,588371.0000000001,918371.0000000001,-0.3096254242405392,0.8909090909090909,55,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-067,F3_vol_drawdown_hedge,ending,588371.0000000001,918371.0000000001,-0.27670440727429935,0.8909090909090909,55,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
