spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
F3_vol_drawdown_hedge-070,602675.0000000001,932675.0000000001,-0.21617180180466034,0.9245283018867925,41.0,0.22277083333333322
F3_vol_drawdown_hedge-071,602675.0000000001,932675.0000000001,-0.21617180180466034,0.9245283018867925,41.0,0.22277083333333322
F3_vol_drawdown_hedge-072,597742.0000000001,927742.0000000001,-0.3052850454008287,0.9090909090909091,52.0,0.22688166666666656
F3_vol_drawdown_hedge-073,597742.0000000001,927742.0000000001,-0.3052850454008287,0.9090909090909091,52.0,0.22688166666666656
F3_vol_drawdown_hedge-074,597742.0000000001,927742.0000000001,-0.3052850454008287,0.9090909090909091,52.0,0.22688166666666656
F3_vol_drawdown_hedge-075,597742.0000000001,927742.0000000001,-0.3052850454008287,0.9090909090909091,52.0,0.22688166666666656
F3_vol_drawdown_hedge-067,588371.0000000001,918371.0000000001,-0.3096254242405392,0.8909090909090909,63.0,0.23469083333333324
F3_vol_drawdown_hedge-066,588371.0000000001,918371.0000000001,-0.3096254242405392,0.8909090909090909,63.0,0.23469083333333324
F3_vol_drawdown_hedge-065,588371.0000000001,918371.0000000001,-0.3096254242405392,0.8909090909090909,63.0,0.23469083333333324
F3_vol_drawdown_hedge-064,588371.0000000001,918371.0000000001,-0.3096254242405392,0.8909090909090909,63.0,0.23469083333333324
F3_vol_drawdown_hedge-116,523692.0000000002,853692.0000000002,-0.2915139724622601,0.88,30.0,0.2885899999999998
F3_vol_drawdown_hedge-117,523692.0000000002,853692.0000000002,-0.2915139724622601,0.88,30.0,0.2885899999999998
F3_vol_drawdown_hedge-118,523692.0000000002,853692.0000000002,-0.2915139724622601,0.88,30.0,0.2885899999999998
F3_vol_drawdown_hedge-119,523692.0000000002,853692.0000000002,-0.2915139724622601,0.88,30.0,0.2885899999999998
F3_vol_drawdown_hedge-007,522785.99999999977,852785.9999999998,-0.27853102645150574,0.953125,30.0,0.2893450000000002
F3_vol_drawdown_hedge-006,522785.99999999977,852785.9999999998,-0.27853102645150574,0.953125,30.0,0.2893450000000002
F3_vol_drawdown_hedge-005,522785.99999999977,852785.9999999998,-0.27853102645150574,0.953125,30.0,0.2893450000000002
F3_vol_drawdown_hedge-004,522785.99999999977,852785.9999999998,-0.27853102645150574,0.953125,30.0,0.2893450000000002
F3_vol_drawdown_hedge-112,520761.00000000006,850761.0,-0.36948993422702137,0.8461538461538461,41.0,0.2910325
F3_vol_drawdown_hedge-113,520761.00000000006,850761.0,-0.36948993422702137,0.8461538461538461,41.0,0.2910325
F3_vol_drawdown_hedge-114,520761.00000000006,850761.0,-0.36948993422702137,0.8461538461538461,41.0,0.2910325
F3_vol_drawdown_hedge-115,520761.00000000006,850761.0,-0.36948993422702137,0.8461538461538461,41.0,0.2910325
F3_vol_drawdown_hedge-003,519523.99999999994,849524.0,-0.34992689698224166,0.9242424242424242,52.0,0.29206333333333334
F3_vol_drawdown_hedge-002,519523.99999999994,849524.0,-0.34992689698224166,0.9242424242424242,52.0,0.29206333333333334
F3_vol_drawdown_hedge-001,519523.99999999994,849524.0,-0.34992689698224166,0.9242424242424242,52.0,0.29206333333333334
F3_vol_drawdown_hedge-000,519523.99999999994,849524.0,-0.34992689698224166,0.9242424242424242,52.0,0.29206333333333334
